DATE,TIME,CONTENT
1/12/2016,2:21, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/12/2016,2:21," Rather than #SellEverything why not invest in #SDGs, invest in #SFDRR, invest in #ParisAgreement @COP21 with @ResilienceIO?  @RBSGroup            "
1/12/2016,2:22," How about a Green and Fair Trade Agenda for 2016 @JunckerEU? http://bit.ly/22WWEyb? #SDGs, #COP21 #realEUreformpic.twitter.com/ZPBybSqbpW            "
1/12/2016,2:24, #SDGs on Air.@CSNewsroom            
1/12/2016,2:24," Happy New Year, @JunckerEU Here's how to green yr 10 Priorities #SDGs, #COP21 http://bit.ly/22WWEyb? #realEUreformpic.twitter.com/hJAf8aKGCq            "
1/12/2016,2:28, Happy New Year @JunckerEU How to bring 10 Priorities in line w. #SDGs #COP21 http://bit.ly/22WWEyb? #realEUreformpic.twitter.com/FPRDerUFzO            
1/12/2016,2:28, The #GlobalGoals have launched!?Visit @UN Sustainable Development?site for more on?17 goals to transform our world. #SDGs            
1/12/2016,2:28, Mainstreaming momentum for the Sustainable Development Goals #SDGs http://developmentdiaries.com/sustainable-development-goals-implementation-begins-in-the-new-year/?utm_source=dlvr.it&utm_medium=twitter??            
1/12/2016,2:29, What are the #globalgoals? The full list is here. #action2015 http://tinyurl.com/nwo6s5o? #SDGs            
1/12/2016,2:31," Let's ensure environmental justice for all in 2016 @JunckerEU http://bit.ly/22WWEyb? #SDGs, #COP21 #realEUreformpic.twitter.com/MniU3AsGbI            "
1/12/2016,2:37, Conservation increases tourism and business opportunities in Maharashtra - showcasing how #SDGs has mutual benefits: http://www.financialexpress.com/article/travel/market-travel/discovery-of-dolphins-expected-to-boost-sindhudurg-tourism/192264/??            
1/12/2016,2:40, @CSNewsroom @UNICLagos @UN_Radio @SDGsClimate @radio1035fm #SDGs is building on achievement of the #MDGs            
1/12/2016,2:41, Happy New Year from @unhabitat Progamme in Iran  #action2015 #post2015 #sdgs #habitatIII? https://www.instagram.com/p/BAb536EJDG0/?            
1/12/2016,2:41, @CSNewsroom @UNICLagos @UN_Radio @YIAGA @HilaryOgbonna Industrialization was taken care of in #SDGs            
1/12/2016,2:43, @CSNewsroom @UNICLagos @UN_Radio @YIAGA @HilaryOgbonna  Lesson learnt from #MDGs informed the #SDGs            
1/12/2016,2:45, More than 1 billion people still do not have access to fresh water. #17Days17Goals #SDGs @UN            
1/12/2016,2:46, We agree with Ban Ki-moon let's make 2016 the best year yet for our planet & its people! #SDGs #GlobalGoalspic.twitter.com/TevpQpXxTA            
1/12/2016,2:54, Retweeted UNIC Lagos (@UNICLagos):  17 Goals to Transform Our World #17Days17Goals #SDGs @UN            
1/12/2016,2:59, @MalariaNTDAPPG Nice to see you on Twitter - let's talk about mitigation  e.g tackling #NTDs within #SDGs http://www.dur.ac.uk/dei/projects/ushd?? #ushd            
1/12/2016,3:01," By 2030, ensure that all girls/boys have access to quality early childhood education so that they are ready for primary school #SDGs Goal4            "
1/12/2016,3:11, 8th Feb: @ODIdev #globalchallenges event on turning 2015 ambition into 2030 reality & leaving no one behind.  http://www.developmentprogress.org/event/ensuring-sdgs-leave-no-one-behind-lnob-poverty?? #SDGs            
1/12/2016,3:11, Kicking the year off in a sustainable way! #UrbanThinkers #SDGs @UNHABITATpic.twitter.com/4AuNy61XX0            
1/12/2016,3:14, @EESC_EU priorities during the Dutch EU presidency: http://www.eesc.europa.eu/?i=portal.en.publications.37937?? @EU2016NL @RLI @EEAC_Network @catsostenible #SDGs #climatechange            
1/12/2016,3:17," We're reporting for action on sexual and reproductive health and rights, incl HIV: http://bit.ly/16GuhtL? #SDGs https://twitter.com/GuardianGDP/status/686496033153482752??            "
1/12/2016,3:26," #Circulareconomy #SDGs #Climatechange, some priorities of #EU2016NL: http://goo.gl/aoYsWq? @EU_Env @EEAC_Network @ESDN_network @raadrli            "
1/12/2016,3:27, GWP contributes to #SustDev & #FoodSecurity in the face of #ClimateChange http://bit.ly/1LJfVgI? #COP21 #SDGs pic.twitter.com/UaXu5LT1Ho  ??            
1/12/2016,3:29, Kick the silos to tackle the #SDGs: there may be 17 goals but it's a single development agenda: @BioversityInt http://deliver2030.org/?p=6633?            
1/12/2016,3:34," @LeoDiCaprio, congratulation for your #GoldenGlobe! Thanks for the great speech about indigenous communities! #SDGs https://youtu.be/ncgFQAISaGo?            "
1/12/2016,3:37, Join the #BITCawards webinar on @Unilever Global Development & @UPS International Disaster Relief Awards #SDGs #CSR https://attendee.gotowebinar.com/register/8434624547667726338??            
1/12/2016,3:38, A new report by @RestlessDev outlines three proposals for #youth led accountability & action on the #SDGs. Read: http://restlessdevelopment.org/file/follow-up-and-review-how-to-scale-up-ambition-on-youth-led-accountability-for-the-sdgs-pdf??            
1/12/2016,3:40, We are a strong voice for the girl child in Nigeria & the implementation of the Gender #SDGs Goal 5. Follow our sister account @csrchildren            
1/12/2016,3:46, @ngrsenate a perfect policy framework 4 implementing #SDGs in the country would b a excellent step 2wards achieving #SustainableDevelopment!            
1/12/2016,3:51," The #Women #Economic Forum is not just a conference. It is a new world order"" Dr @harbeenarora: https://www.eventbrite.com/e/london-pre-women-economic-forum-road-to-india-for-wef2016-tickets-20586091554?? #SDGs #GlobalGoals ""           "
1/12/2016,3:54, Dr @harbeenarora will speak at the Pre-#Women #Economic Forum in London: https://www.eventbrite.com/e/london-pre-women-economic-forum-road-to-india-for-wef2016-tickets-20586091554?? #SDGs #GlobalGoals #gender #BecauseIamAGirl            
1/12/2016,4:00, The #SDGs Launch: Corporate Partners Align Their Impact - http://bit.ly/1Qmqhoo? via @PSIimpact            
1/12/2016,4:01, Interested in #Migration? Watch briefing today on our new dataset 11amEST: http://webtv.un.org? #SDGs pic.twitter.com/6n0KEy26FW            
1/12/2016,4:01," RT @PhilipsME: By 2050, world population will reach 9bn. How can we encourage sustainable consumption? #SDGs #WEF16pic.twitter.com/dNvX8e2w4g            "
1/12/2016,4:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs #4H2O            
1/12/2016,4:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O            
1/12/2016,4:04, How expensive is it to be a poor? http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O            
1/12/2016,4:08, #PublicSpace in the Sustainable Development Goals  http://futureofplaces.com/public-space-in-the-sustainable-development-goals/?? #UrbanSDGs #NewUrbanAgenda #SDGs #Cities4Climate #Placemaking            
1/12/2016,4:11," 4. But check all the #SDGs, no #Goal can be achieved without information &that's why we advocate for Libraries here!https://twitter.com/awesome_h/status/686878471696564224??            "
1/12/2016,4:11, Thanks to @IslamicReliefUK & @muslimcharities for inviting me to their discussion on implementing & funding #SDGs https://twitter.com/muslimcharities/status/686868859714973696??            
1/12/2016,4:13," 6. Again, literacy is a core trait that'll help on achieving ALL #SDGs. https://twitter.com/awesome_h/status/686878471696564224??            "
1/12/2016,4:18, #SDGs I think participatory communication is vital for effective implementation.            
1/12/2016,4:20," To achieve the #SDGs, food production systems need to align with goals to achieve healthier diets http://deliver2030.org/?p=6633? #GlobalGoals            "
1/12/2016,4:25, 'From global #SDGs to country policymaking' @deliver2030http://deliver2030.org/?p=6579?            
1/12/2016,4:25, what's the difference between targets with a number eg 1.1 and ones with a number and letter 1.a? #SDGs #UnitedNations #development #mdgs            
1/12/2016,4:25, Let's #ReShapeAid with the spirit of #SDGs - #LeaveNoOneBehind & #ParticipatoryMonitoring - & #HumanRights approachhttps://twitter.com/Irish_Aid/status/686881760429346816??            
1/12/2016,4:27, 21% of Ugandan children are orphaned and vulnerable to poverty and hunger. How can #SDGs save then @UNDPUganda @USAID_Digital @UNICEFUganda            
1/12/2016,4:33, Water and sanitation are critical determinants for survival in the humanitarian emergencies. #SDGs #Dignity4All http://fb.me/3K19iz7rO?            
1/12/2016,4:37, Thanks @LeoDiCaprio for using #GoldenGlobes speech to highlight indigenous people & our planet #GlobalGoals #sdgs pic.twitter.com/jt8NfWyJEj            
1/12/2016,4:43, #SDGs news: #LinksSDGs - Natural language processing and data visualization challenge! Via @UN http://ow.ly/WWMqu?            
1/12/2016,4:46, Check how the #SDGs were agreed & how #peoplesdebate contributed with @undgdoco support https://goo.gl/6ZutFd? @MYWorld2030 @UNDP            
1/12/2016,4:46, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O             
1/12/2016,5:00, How can your company maximize its contribution to the #SDGs? See @GlobalCompact?s SDG Compass: http://bit.ly/1KJTKRM? #GlobalGoals            
1/12/2016,5:01, 100 key research questions for the #post2015 #development agenda http://bit.ly/1OcUsea? @deliver2030 #SDGs #globaldev HT @wuiwuiyu            
1/12/2016,5:04," @deanfoust Welcome #Chagas= #Opportunity for #development 70,199,360 people at risk of infection-12% LAC population #CSR #SDGs #humanrights            "
1/12/2016,5:04, You can imagine the future: RT @n_rosellini: Six Transformations From 2015 That Will Reshape The World http://flip.it/6arbf? #SDGs            
1/12/2016,5:06," @lautaschiaffino Welcome!.#Chagas= #Opportunity for #development 70,199,360 people at risk of infection-12% LAC Pop #CSR #SDGs #humanrights            "
1/12/2016,5:07, The world's 3.5bn young people are the key to change ? let's not shut them out http://gu.com/p/4fdm7/stw? via @guardian #GlobalGoals #sdgs            
1/12/2016,5:15, Nigerian-born @chisom234 steps on The Platform to share his story &  #SDGs work --> http://bit.ly/judeonplatform?pic.twitter.com/g8KoOnYQey            
1/12/2016,5:22, Nigerian-born @chisom234 steps on The Platform to share his story & work for #SDGs --> http://bit.ly/judeonplatform?pic.twitter.com/C5qvSWeU8a            
1/12/2016,5:31, End all forms of discrimination against all women and girls everywhere #SDGs #Dignity4All #HeForShepic.twitter.com/xwynha3nW2            
1/12/2016,5:31, RT @EoEAlliance: Why we need a #DATARevolution to drive development http://www.one.org/international/blog/why-we-need-a-data-revolution/?? #SDGs #data #DataForChange            
1/12/2016,5:37," RT @UNDP_India: Before it?s too late, let?s commit&take action 2 combat #climatechange http://bit.ly/1NQiV8X? #SDGs pic.twitter.com/kWzGPxLmSc            "
1/12/2016,5:37," Happy New Year, Mr Juncker! #COP21 #SDGs http://buff.ly/22XiVfq?pic.twitter.com/rfJxL0vSZa            "
1/12/2016,5:44, Thank you @LeoDiCaprio! #IndigenousPeople #globaldev #SDGs https://twitter.com/GlobalGoalsUN/status/686614502528385024??            
1/12/2016,5:47, @SDGsNGA you've really got stunning Nigerian women to show for this  #Goal5 #SDGs #GenderEquality            
1/12/2016,5:52," @UNANL:UN on #SDGs Paper by @unanl is out! http://paper.li/UNANL/1336552654?edition_id=de4bfe20-b907-11e5-b2a1-0cc47a0d15fd?? ? Stories via @PlatformOiO @B4FNTeam @CUSP_uk"" ""           "
1/12/2016,5:52, #SDGStories - Launch of Our Sustainable Development Goals Series w/@SDSNYouth @ImpakterMag #SDGs #GlobalGoals @UNDPhttp://impakter.com/sdgs-stories/?            
1/12/2016,5:53, #SDGs #GlobalGoals #FastTrackingAIDSResponse to end #HIV and #AIDS by 2030https://twitter.com/NiliMajumder/status/686908604247482368??            
1/12/2016,5:56, @sdgsnigeria Abuja Corpers working on #SDGs would soon be arranged to meet with your organisation.            
1/12/2016,5:56, #SDGs @AXAIM targets UK unconstrained market #fondshttp://sco.lt/5JF3Nx?            
1/12/2016,5:57, The global search for #education: @TheGlobalGoals require change http://huff.to/1W3jiQR? #SDGs pic.twitter.com/xASdm2aYSt            
1/12/2016,5:58, #SDGs @BlackRock makes first move into sustainable bond #ETFshttp://sco.lt/5v4vc9?            
1/12/2016,6:00, We believe that early childhood education gives a child a good head start to life #Goal4 #SDGs #Nigeria            
1/12/2016,6:01, Great read: UN Security Council unanimously adopts #Resolution2250 emphasizing importance of #youth leadership http://bit.ly/1Juk6MC? #SDGs            
1/12/2016,6:01, Amazing energy to make the ambitious #SDGs a reality for women's rights/gender equaliy at the IANWGE/GENDERNET meeting in Kampala @awdf01            
1/12/2016,6:05, By 2050 the world population will reach 9bn. How can we encourage sustainable consumption? #SDGs #WEF16pic.twitter.com/a70tAAI0O9            
1/12/2016,6:08, What #GlobalGoals are you supporting to make a change? http://beautifulglobalhope.weebly.com/? #SDGs #InternationalDevelopment            
1/12/2016,6:08, #sdgs @SocieteGenerale launches mutual #fund indexhttp://sco.lt/9JYDVx?            
1/12/2016,6:09, #PublicSpace should be safe and accessible for all.  #SafeCities #SDGs #EndSH http://fb.me/6YRUWNbx4?            
1/12/2016,6:10, Companies are taking action through #partnerships to reach the #SDGs @globalcompactpic.twitter.com/VIR201tP3r            
1/12/2016,6:21, #morewomen #SDGs Because it matters! https://twitter.com/wef/status/686906790659919872??            
1/12/2016,6:23, Nana Kuo @UnfEWEC speaking about EWEC & the updated Global Strategy #EWECisME #SDGs #globalhealthpic.twitter.com/rhIP5gGBBC            
1/12/2016,6:26, From @CAG_org : Taking the SDGs from Formality to Reality http://ow.ly/WX2Mr? #GlobalGoals #SDGs #adolescentgirl            
1/12/2016,6:26, Our members work together for a just and sustainable world free from poverty and hunger #SDGs #EndPovertypic.twitter.com/nUWOpPL1rt            
1/12/2016,6:27," .@WFP Deputy Exec Director re #SDGs: We have to reach those who are farthest behind  first"" #GlobalGoals #ZeroHunger ""          "
1/12/2016,6:29, Nigerian-born @chisom234 steps on The Platform to share his story &  #SDGs work --> http://bit.ly/judeonplatform? pic.twitter.com/22DVEVoaHS?            
1/12/2016,6:34, Amazing African proverbs that can be linked to the #GlobalGoals --> http://www.one.org/international/blog/amazing-african-proverbs-that-can-be-linked-to-the-new-global-goals/?? #globalgoals #sdgs #africaned #globaled            
1/12/2016,6:35," Unlike the #MDGs, the #SDGs have got off the ground quickly - there's a lot going on already: http://deliver2030.org/?p=6605? #GlobalGoals            "
1/12/2016,6:36," #GlobalGoals: We signed up to leave *no one* behind; to reach those who are further behind  first"" -@WFP Deputy Exec Director #SDGs ""          "
1/12/2016,6:36," Nana Kuo re: #SDGs this is achievable"" urging private sector to continue #EWECisMe @UnfEWEC #BizForEWECpic.twitter.com/uxn3FPzib1 ""           "
